Fecha,Departamento,Municipio,Latitud,Longitud,Dia,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,CLASE,MARCA,LINEA,MODELO,COLOR,Cantidad
06/04/2017 12:00:00 AM,CAUCA,SANTANDER DE QUILICHAO,,,Domingo,09:30:00 PM,MORALES DUQUE,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,51,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19698000,MOTOCICLETA,SUZUKI,FR 100,,AZUL,1
06/04/2017 12:00:00 AM,CAUCA,SANTANDER DE QUILICHAO,,,Domingo,12:00:00 AM,VDA JAGUITO,RURAL,CARRETERA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,35,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19698000,MOTOCICLETA,AKT,AK 125,,NEGRO,1
06/04/2017 12:00:00 AM,CESAR,AGUACHICA,,,Domingo,12:00:00 AM,LA FERIA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,23,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,20011000,MOTOCICLETA,AUTECO,BOXER,2013,NEGRO,1
06/04/2017 12:00:00 AM,CESAR,AGUACHICA,,,Domingo,12:00:00 AM,VEREDA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,23,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,20011000,MOTOCICLETA,AUTECO,BOXER,2010,NEGRO,1
06/04/2017 12:00:00 AM,CESAR,BOSCONIA,,,Domingo,03:40:00 PM,VEREDA,RURAL,CARRETERA,ARMA BLANCA / CORTOPUNZANTE,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,32,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,20060000,MOTOCICLETA,AUTECO,BOXER CT 100,,NEGRO,1
06/04/2017 12:00:00 AM,CESAR,VALLEDUPAR (CT),,,Domingo,12:00:00 AM,12 DE OCTUBRE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,35,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,20001000,MOTOCICLETA,AUTECO,LINEA STANDARD,,NEGRO,1
06/04/2017 12:00:00 AM,CESAR,VALLEDUPAR (CT),,,Domingo,09:10:00 PM,DANGON,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,20001000,MOTOCICLETA,AUTECO,LINEA STANDARD,2017,NEGRO,1
06/04/2017 12:00:00 AM,CESAR,VALLEDUPAR (CT),,,Domingo,03:20:00 PM,SAN FRANCISCO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,46,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,20001000,MOTOCICLETA,AUTECO,BOXER CT 100,2014,NEGRO,1
06/04/2017 12:00:00 AM,CESAR,VALLEDUPAR (CT),,,Domingo,08:50:00 AM,EL RINCON,RURAL,VIAS PUBLICAS,CONTUNDENTES,A PIE,CONDUCTOR MOTOCICLETA,30,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,20001000,MOTOCICLETA,SUZUKI,BEST 125,2005,AZUL,1
06/04/2017 12:00:00 AM,CORDOBA,CERET?,,,Domingo,07:00:00 PM,MANGUELITO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,PASAJERO MOTOCICLETA,17,FEMENINO,UNION LIBRE,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,23162000,MOTOCICLETA,AUTECO,BOXER CT 100,2016,NEGRO,1
06/04/2017 12:00:00 AM,CORDOBA,MONTEL?BANO,,,Domingo,03:30:00 PM,EL CENTRO,URBANA,PISCINA,CONTUNDENTES,A PIE,A PIE,26,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,23466000,MOTOCICLETA,AUTECO,BOXER,2016,NEGRO,1
06/04/2017 12:00:00 AM,CORDOBA,PLANETA RICA,,,Domingo,01:45:00 PM,LA CASTELLANA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,37,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,23555000,MOTOCICLETA,AUTECO,BOXER,2014,ROJO,1
06/04/2017 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),,,Domingo,07:30:00 PM,TINTALITO E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,TECNICO,11001000,MOTOCICLETA,AUTECO,PULSAR 180,2015,NEGRO,1
06/04/2017 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),,,Domingo,12:00:00 PM,TINTALA E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,11001000,MOTOCICLETA,AUTECO,PULSAR 200,2016,ROJO,1
06/04/2017 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),,,Domingo,07:40:00 PM,LAS MERCEDES E-11,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,11001000,MOTOCICLETA,AUTECO,PULSAR 200 ,2015,NEGRO,1
06/04/2017 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),,,Domingo,03:15:00 PM,VEINTE DE JULIO E-4,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR MOTOCICLETA,21,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,MOTOCICLETA,AUTECO,PULSAR 200,2014,NEGRO,1
06/04/2017 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),,,Domingo,10:45:00 PM,PATIO BONITO I E-8,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,CONDUCTOR MOTOCICLETA,25,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,MOTOCICLETA,AUTECO,DISCOVER 150,2016,ROJO,1
06/04/2017 12:00:00 AM,GUAJIRA,MAICAO,,,Domingo,04:30:00 PM,CORREGIMIENTO CARRAIPIA,URBANA,CARRETERA,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,24,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,44430000,MOTOCICLETA,AUTECO,BOXER CT 100,2017,NEGRO,1
06/04/2017 12:00:00 AM,GUAJIRA,MAICAO,,,Domingo,03:40:00 AM,SANTA FE DE MAICAO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,39,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,44430000,MOTOCICLETA,SUZUKI,AX 4,2015,AZUL,1
06/04/2017 12:00:00 AM,HUILA,NEIVA (CT),,,Domingo,08:00:00 PM,LOS GUADUALES,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,CONDUCTOR MOTOCICLETA,21,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SUPERIOR,41001000,MOTOCICLETA,YAMAHA,BWS 125 ,2014,BLANCO,1
06/04/2017 12:00:00 AM,HUILA,NEIVA (CT),,,Domingo,12:15:00 AM,ALFONSO LOPEZ,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,CONDUCTOR MOTOCICLETA,46,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,41001000,MOTOCICLETA,AKT,AK 110,2006,NEGRO,1
06/04/2017 12:00:00 AM,HUILA,PITALITO,,,Domingo,02:00:00 AM,EL JARDIN,URBANA,FRENTE A DISCOTECAS,LLAVE MAESTRA,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,41551000,MOTOCICLETA,YAMAHA,LINEA STANDARD,2017,NEGRO,1
06/04/2017 12:00:00 AM,HUILA,PITALITO,,,Domingo,03:00:00 AM,VILLA DEL PRADO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,41551000,MOTOCICLETA,SUZUKI,AX 100,2006,AZUL,1
06/04/2017 12:00:00 AM,MAGDALENA,FUNDACI?N,,,Domingo,02:00:00 AM,PAZ DEL RIO KR 11-17 CL 1-3 (C-3),RURAL,VIAS PUBLICAS,LLAVE MAESTRA,CONDUCTOR MOTOCICLETA,A PIE,27,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,47288000,MOTOCICLETA,AUTECO,LINEA STANDARD,2014,NEGRO,1
